key;author;employer;country
conf/iecon/LiWQ20;Xiaodong Wu;Volgograd Medical Academy;RU
conf/wcet/KirnerKPSW07;Ingomar Wenzel;Babcock University;NG
conf/icsoft/GiambiagiOSR06;Gerardo Schneider;University of Adelaide;AU
conf/chinasip/ChenZS14;Haihua Chen 0001;Otemon Gakuin University;JP
conf/iros/KojioINSKOI19;Yasuhiro Ishiguro;Insituto Universitario - Centro Latinoamericano de Economia Humana - IU Claeh;UY
conf/emv/ReiserGG06;Heyno Garbe;University of Health Sciences;US
conf/wcnc/HutterHCC00;Joachim S. Hammerschmidt;Universidad Autónoma del Estado de Morelos;MX
conf/ram/KencanaLPLSHHC08;Louis Phee;Pyramid Education Center;PK
conf/ark/Jong0CH18;Just L. Herder;Universidad Autónoma Metropolitana - Iztapalapa;MX
conf/xsede/MohanHR13;Gregory P. Rodgers;Instituto Tecnológico y de Estudios Superiores de Occidente;MX
conf/accv/ElhoseinyBARPT18;Manohar Paluri;Fachhochschule des Mittelstandes (FHM);DE
conf/his/KumarKR08;Shakti Kumar;Shandong University;CN
conf/ram/TominagaKYKAN15;Yutaka Nishimoto;University of Lucerne;CH
conf/icassp/LiuYSKROGDBK17;Pegah Ghahremani;Baltimore International College;US
conf/ecil/DolnicarPSSB16;Irena Sajovic;Orenburg State University;RU
conf/nips/DauphinPGCGB14;Yann N. Dauphin;Technische Universität Graz;AT
conf/iecon/HusevSRRV12;Serhii Stepenko;Virgen Milagrosa University Foundation;PH
conf/bis/FranciscoPFHMWMS07;Doug Foxvog;King Saud bin Abdulaziz University for Health Sciences ;SA
conf/sc/LinHDTM94;Mengjou Lin;University of Teramo;IT
conf/med/JiangCGL21;Jiaqi Jiang;Alabama Agricultural and Mechanical University;US
conf/icnc/SunXY07;Zhanquan Sun;European Management School;DE
conf/aspdac/LiLSXCH13;Jianhua Li;Shandong University of Science and Technology;CN
conf/sss/BazziH18;Rida A. Bazzi;St. Anne University;CA
conf/wocc/YaoWZZL19;Qihong Wu;Alhamd Islamic University;PK
conf/igarss/Wang0WWLWJW03;Chunjiang Zhao 0001;China USA Business University;CN
conf/healthcom/ZhangZZLX12;Xiaoping Zhang;Istanbul Arel University;TR
conf/dils/MirSR09;Steffen Staab;Kobe University;JP
conf/waim/ZhouLWZL08;Lei Wang;Université d'Alger;DZ
conf/igarss/WangWPHZYX21;Zhiwei Xing;FAST - National University of Computer and Emerging Sciences (NUCES);PK
conf/mobiquitous/AnwarAYC05;Zahid Anwar;Shahjalal University of Science and Technology;BD
conf/cdc/LohmillerGS21;Philipp Gassert;Chiang Mai Rajabhat University;TH
conf/wmt/StojanovskiHHF18;Viktor Hangya;"Universidad del Norte ""Santo Tomás de Aquino""";AR
conf/lrec/CharletDBMH20;Frédéric Béchet;Auchi Polytechnic;NG
conf/vtc/GetuAL18;Wessam Ajib;Belarussian State Agricultural Academy;BY
conf/3dui/GebhardtPOHK14;Sebastian Pick;Universidad Autónoma de Fresnillo;MX
conf/srds/JadliwalaUT07;Murtuza Jadliwala;Agriculture and Forestry University;NP
conf/icann/AquinoNLFS07;Ronaldo R. B. de Aquino;Spartan University of Health Sciences;LC
conf/acssc/ZakiPBF14;George F. Zaki;University of Nevada - Reno;US
conf/wifs/OdinakaLKOSKSR10;Sean D. Kristjansson;Université Catholique de Lyon;FR
conf/centeris/Alvarez-CoelloW20;Daniel Alvarez-Coello;Koshien University;JP
conf/mipro/GasperovSBK20;Stjepan Begusic;"Academy of Arts ""George Enescu"" Iasi";RO
conf/complexis/OmerovicVEGGS19;Stig Simonsen;Technological University of Podillya;UA
conf/interspeech/DiazB03;Francisco Campillo Díaz;King Saud University;SA
conf/kdd/AntonieZC01;Maria-Luiza Antonie;Institut Teknologi Sepuluh Nopember;ID
conf/acsc/WhileM02;Lyndon While;Chungbuk National University;KR
conf/rcar/ZhangLXYJLXXZHL19;Hao Xu;Universidade Católica de Moçambique;MZ
conf/icc/FakidisVKCH21;Stefan Videv;Universidad de Ciencias y Artes de Chiapas;MX
conf/maamaw/DavidSC99;Nuno David;Institut Sains & Teknologi Akprind;ID
conf/conext/YanLT21;Gang Yan;Antioch New England Graduate School;US
conf/e2dc/BoteroRAHRRBBG13;Giovanni Giuliani;Universidad Estatal de Bolívar;EC
conf/eusipco/KlaineVC05;Kacem Chehdi;Hankuk Aviation University;KR
conf/ofc/MarsicoSSS18;Domenico Siracusa;Trident University;US
conf/icpr/ChenHF00;Yi-Ping Hung;Universidad de Iberoamérica;CR
conf/ias/AntonelliACS06;Roberto Setola;Gulf Medical University;AE
conf/dicta/HuangBLJKFF15;Younhyun Jung;Universiti Tun Abdul Razak;MY
conf/cluster/MativengaHKC18;Se Jin Kwon;Grove City College;US
conf/globecom/HamidRYH07;Md. Mustafizur Rahman;Fukuyama Heisei University;JP
conf/stm/WagnerBB20;Pascal Birnstill;Central South Forestry University;CN
conf/vipc/MaoCJ13;Yusheng Ji;Dominican University;US
conf/ems/AlArfajKE12;Ibrahim AlArfaj;Shreemati Nathibai Damodar Thackersey Women's University;IN
conf/iwci/AkhandSRS19;Shuvendu Roy;University of Queensland;AU
conf/bigdataconf/WenWK0LF19;Sijia Liu 0002;Miryang National University;KR
conf/cdc/SojoudiL13;Somayeh Sojoudi;Wilbur Wright College;US
conf/ams/WelleSC09;Dirk Schulz 0001;University of Udine;IT
conf/spit/SowmyaPR12;K. S. Vasundara Patel;Yelets State University;RU
conf/bildmed/KikinisTWNWJB01;Peter M. Black;Holy Family College;US
conf/ai4i/WoodLDOFF21;Erin Lanus;Dar Al-Uloom Colleges;SA
conf/ACMdis/ColussoBGR19;Daniela K. Rosner;University of Tehran;IR
conf/icca/WuLQZJ19;Jingtao Jiao;Technische Universität Berlin;DE
conf/lrec/TohyamaKUMI08;Kiyotaka Uchimoto;Gangdara Institute Of Science & Technology;PK
conf/wims/OHaraB14;Tom Bylander;Kent State University - Ashtabula;US
conf/avss/KerrHS18;Michael Kerr;Universidad Olmeca;MX
conf/icecsys/LuSH13;Zhiyuan Lu;Universitas Cenderawasih;ID
conf/icaart/KuwaharaOSTO20;Yasuyuki Tahara;University of Music and Fine Arts;IN
conf/miua/DoulgerakisATP14;Matthaios Doulgerakis;Hankuk Aviation University;KR
conf/kbse/LuYWXC16;Wei Lu 0010;Université Charles-de-Gaulle (Lille III);FR
conf/chi/RashidLTRKR06;Paul Resnick;L.N. Gumilyov Eurasian National University;KZ
conf/wia/BerglundMWW17;Nicolaas Weideman;Shawnee Community College;US
conf/iscas/RadinMGS08;Gustavo L. Moreira;Ecole Nationale Supérieure de l'Electronique et de ses Applications;FR
conf/ismict/ArakawaNSKKUT13;Takeo Uzuka;Polytechnic University;US
conf/icra/RifaiRY05;Khalid El Rifai;Rheinische Fachhochschule Köln;DE
conf/iwann/WitczakMPW15;Marcin Witczak;Seattle Pacific University;US
conf/asunam/AshfordTWPF20;Diane Felmlee;Universidad Isaac Newton;CR
conf/otm/YuMM15;Deepti Mishra;Université de Tunis;TN
conf/msn/FengYCHYL19;Panlong Yang;University of Sadat City;EG
conf/ipres/ZhangLQWW07;Zhao Qi;Universiti Malaysia Kelantan;MY
conf/scisisis/HondaSUN16;Katsuhiro Honda;Medical College of Wisconsin;US
conf/embc/WangLZRP17;Junyi Zhu;Pontificia Università della Santa Croce;IT
conf/ilp/RibeiroTFMBCRI17;Olivier F. Roux;Universidad Privada San Juan Bautista;PE
conf/igarss/BenevidesNCM15;João Catalão Fernandes;Universidad San Sebastian;CL
conf/mfcs/GolovkinsKK11;Vasilijs Kravcevs;Haramaya University;ET
conf/lanman/Al-AaridhiYG17;Kalman Graffi;Lancaster Bible College;US
conf/kr/BarriereMMR18;Sasha Rubin;Fairleigh Dickinson University, Florham-Madison Campus;US
conf/robio/SetoKA19;Kenichiro Seto;Ecole Nationale de l'Aviation Civile;FR
conf/hicss/DennisDCMU04;Sandra A. McIntyre;International Institute for Geo - Information Science and Earth Observation;NL
conf/icdm/HosseiniAB11;Zahra Ahmadi;Heritage College;US
conf/hybrid/LygerosGS95;John Lygeros;Shanghai Ouhua Vocational Technical College;CN
conf/aina/LakhlefBM14;Julien Bourgeois;FAE Business School - Faculdade de Administração e Economia;BR
conf/ofc/SchrenkLLBPSAL15;Thomas Lorünser;Kent State University;US
conf/icdar/YousefiSBKS15;Thomas M. Breuel;Ural State University of Economics;RU
conf/icra/MenciassiGMPSD05;Arianna Menciassi;Warnborough University;GB
conf/ijcai/ChangYHXY15;Eric P. Xing;Shaanxi Normal University;CN
conf/ictc/MuazRSUAKM12;Muhammad Muaz;University of Presov;SK
conf/robio/FujiiIMTK07;Masakazu Fujii;Universitas Mulawarman;ID
conf/icc/ChiuW15a;Shie-Yuan Wang;Fachhochschule der Wirtschaft;DE
conf/apcc/YangDML18;Ming Ding 0001;Pathumthani University;TH
conf/isarcs/GagnonTKHH10;Joshua W. Haines;College of Dunaujvaros;HU
conf/pimrc/AbbasJ04;Bijendra Nath Jain;Griffith College;IE
conf/rtcsa/LongLHGZS13;Linbo Long;Carnegie Mellon University;US
conf/miccai/WestinLFGDNK00;Ron Kikinis;Central Methodist College;US
conf/ipccc/KimDS15;Zhenhai Duan;University of Saint La Salle;PH
conf/bda/RieuNCED91;Dominique Rieu;Tongji Medical University;CN
conf/humanoids/ChenWH19;Weiwei Wan;Northern Border University;SA
conf/chi/RajTGLN19;Kelsey Toporski;Yashawantrao Chavan Maharashtra Open University;IN
conf/nems/DongWXDZFX21;Minyi Xu;Al-Aqsa University;PS
conf/csse/SuiSSY08;Xingyu Yuan;Universitas 17 Agustus 1945 Jakarta;ID
conf/sigdial/SchuzHZ21;Ting Han;Keisen Jogaku-en College;JP
conf/mobicom/MaityCSRV15;Rachit Srivastava;Algonquin College;CA
conf/eusipco/PanLDFCD16;Lisheng Fan;3rd Military Medical University;CN
conf/icdm/WangN10;Zhendong Niu;Zagazig University;EG
conf/ams/LafrenzSZSRKLS07;Hamid Rajaie;Dhurakijpundit University;TH
conf/ssci/HameedBO16;Ottar L. Osen;University of Waikato;NZ
conf/uist/MackeprangSSKBM18;Gerold Schneider;Osaka University of Commerce;JP
conf/www/ChenCHMJ20;Jiaoyan Chen;Sultan Salahuddin Abdul Aziz Shah Polytechnic;MY
conf/urai/PutraPC15;Yosmar Putra;University of Information Technology and Management in Rzeszow;PL
conf/iros/YoshimiMSYOHO04;Nobuto Matsuhira;William Jewell College;US
conf/chi/CravenTDPGBFBJLH01;Michael P. Craven;Kobe Gakuin University;JP
conf/quatic/TebesPBMSO19;Gerardo Matturro;Fujian University of Traditional Chinese Medicine;CN
conf/iwann/VerleysenFSW03;Vincent Wertz;Bratsk State Technical University;RU
conf/lsms/HeJXLH10;Kang Ju;Tibet Tibetan Medical College;CN
conf/rskt/QianHLZCWZ20;Xiangyang Wang;Lynn University;US
conf/igarss/LiZLH13;Huan Liu;Universidad Autonoma  de Durango;MX
conf/eusipco/AmiraBRK02;Fatih Kurugollu;Universidad de Puerto Rico, Bayamon;PR
conf/miccai/MorrisseyZLKFAL18;Zachery Morrissey;European University Institute;IT
conf/avsp/ZimmermannMET17;Jean-Philippe Thiran;Université d'Artois;FR
conf/gcc/QiFSYL04;Minglu Li 0001;Instituto Tecnológico Metropolitano;CO
conf/ipps/OlinerSMGS04;José E. Moreira;Universidad Panamericana;MX
conf/ehci/EichholzDF04;Peter Forbrig;University of Mustansiriyah;IQ
conf/niles/EldenGHA21;Vidan F. Ghoneim;Universidad del Istmo;PA
conf/vrml/BoussinotSTH01;Frédéric Dang Tran;National Defense University;US
conf/cira/WatanabeUIK03;Keigo Watanabe;Universidad APEC;DO
conf/ictc/ChungCCCKCNKK20;Ilgyu Kim;Kunsan National University;KR
conf/vldb/LarsonY85;Per-Åke Larson;Sylhet Agricultural University;BD
conf/dac/XuPB04;Stephen P. Boyd;Shannon College of Hotel Management;IE
conf/serp/AdorniFRST04;Marzia Adorni;University of Jan Evangelista Purkyne;CZ
conf/date/LiuJLHA16;Ming Liu;University of NorthWest;US
conf/iimss/SatoHT17;Masaya Takagi;Ghulam Ishaq Khan Institute of Science & Technology;PK
conf/csedu/MakarovaSTP17;Ksenia Shubenkova;St. Mary College;US
conf/bibm/ChenLW19;Xien Liu;State Pedagogical University in Kryvyi Rih;UA
conf/sigmod/ZhangLLAKKP18;Viktor Leis;Finance Academy;RU
conf/vnc/HanKP17;Yongtae Park;Universidade do Estado do Rio Grande do Norte;BR
conf/iccel/HuCL18;Chia-Chang Hu;Fachhochschule Mainz;DE
conf/hci/BalasuriyaMWO07;Minetada Osano;Universidad Nacional del Comahue;AR
conf/hci/CaoVD18;Yujia Cao;Tyumen State University;RU
conf/chi/SturdeeLHK20;Regan Harrison;Universidad Adventista Dominicana;DO
conf/iecon/ZitoLMSFPFCG16;Pietro Zito;Najran University;SA
conf/ro-man/AhnYLAJHLBM19;Elizabeth Broadbent;Rasmussen College, Florida Campuses;US
conf/iciar/RuedaUVR07;Sofia Valenzuela;Technical University of Gdansk;PL
conf/esiat/YanW09;Qisheng Yan;Shokei College;JP
conf/eurongi/CelentanoFLPR05;Fabio Postiglione;Universidade Federal do Espírito Santo;BR
conf/uist/ChaudhuriKGF13;Siddhartha Chaudhuri;Technical University of Civil Engineering Bucharest;RO
conf/icassp/WangMS11;Amitav Mukherjee;University for Development Studies;GH
conf/hais/RaveaneA14;William Raveane;Sultan Azlan Shah Polytechnic ;MY
conf/iros/KorpelaOO14;Paul Y. Oh;Tata Institute of Social Sciences;IN
conf/comma/GabbayR16;Odinaldo Rodrigues;Universidad Nacional de San Agustin;PE
conf/storagess/JammalamadakaMV05;Ravi Chandra Jammalamadaka;Universitat de Vic;ES
conf/cse/ZouCXZW09;Shengzhong Zou;St. Clair College;CA
conf/dsd/AgostaBBCFGGGFN15;Giovanni Agosta;NTI University;NL
conf/vr/SwanGHEA04;Steve Ellis;Principia College;US
conf/emsoft/OberthurBG05;Carsten Böke;St. Mary's University of Minnesota;US
conf/glvlsi/HagiwaraUSM07;Takumi Uezono;Trinity Theological Seminary;GH
conf/www/HuangGTKBLS17;Doug Grundman;Northwest Normal University Lanzhou;CN
conf/icassp/MurilloBC79;Fernando Berdichevsky;Tohwa University;JP
conf/acit4/BodyanskiyDPC20;Yevgeniy V. Bodyanskiy;Islamic Azad University, Karaj;IR
conf/rcar/AnZLL021;Tianjiao An;Universität Lüneburg;DE
conf/grc/JiangHL09;Lingsheng Li;School of Economic Sciences;IR
conf/vtc/ZhangXL08;Ying-Chang Liang;Xi'an University of Architecture and Technology;CN
conf/indin/HormazaMFBL19;Leire Amezua Hormaza;University of the South Pacific Centre;TO
conf/iscas/VachouxGE05;Christoph Grimm 0001;Universidad de Huelva;ES
conf/cvpr/FengYZL21;Wei Feng;Medical College of Pennsylvania and Hahnemann University;US
conf/blackseecom/SarkarKK13;Saswati Sarkar;Leyte Normal University;PH
conf/safecomp/CarlanRS16;Daniel Ratiu;Brooks Institute of Photography;US
conf/chi/BrooksTWNN021;Shan-Yuan Teng;Hanoi University of Science;VN
conf/icai/McBrideSD06;Sanjoy Das;Clark Atlanta University;US
conf/icete/MousaAAH18;Mohamed Mousa;Tokai Women's College;JP
conf/btw/NeubertGB01;Wolfgang Benn;Kansai University of International Studies;JP
conf/algocloud/BaltasKT16;Andreas Kanavos;Health sciences University of Mongolia;MN
conf/iclr/StamatescuGLFW20;Federica Gerace;Universiti Sains Malaysia;MY
conf/aipr2/TangLW21;Tongwei Lu;Universidad del Noreste;MX
conf/soca/IshikawaHSK09;Kazuhiko Kato;Wuhan Transportation University;CN
conf/iwcmc/Al-RawiASYBR17;Joaquim Bastos;Ural State Academy of Architecture and Arts;RU
conf/pg/PerngWO98;Yungkang Wu;Trinity University;US
conf/atva/HerdtLGD15;Hoang Minh Le 0001;Kingston University;GB
conf/icc/Perros-MeilhacL02;Lisa Perros-Meilhac;University of Lucerne;CH
conf/ica3pp/CaoZW0XZ20;Yuhao Wu;Fukui Prefectural University;JP
conf/coling/LeiCLDY0S18;Yaliang Li;Athens State College;US
conf/icitee/ZhangHW20;Weiping Hu;Fiji National University ;FJ
conf/cyberc/ZhangCL20;Yan Zhang;Universidad Autónoma de Tamaulipas;MX
conf/i2mtc/TaoXAKYP19;Wuliang Yin;Universitas Atma Jaya Yogyakarta;ID
conf/uemcom/FernandezNEMA18;Jeffrey Borres Martinez;Universitas Trilogi;ID
conf/permis/SchwartzSGT09;Petr Svec;Universidade Estadual de Santa Cruz;BR
conf/ijcnlp/JainJTBS13;Naman Jain;Shanghai Second Medical University;CN
conf/sensys/ChenRL18;Yubin Ruan;Universidad CAECE, Buenos Aires;AR
conf/chiplay/IacovidesCKCJ15;Paul A. Cairns;Sung Kyun Kwan University;KR
conf/sc/TakagiYGHI15;Masamichi Takagi;Katholische Fachhochschule Berlin (KFB);DE
conf/mva/FutatsumataSSM90;Takashi Futatsumata;Hannan University;JP
conf/oopsla/UbayashiK12;Yasutaka Kamei;Tainan National College of the Arts;TW
conf/mascots/StephensG21;Kristen Gardner;Guangxi University;CN
conf/humanoids/NishimuraINNT06;Mitsuru Ishizuka;Universitas Kristen Satya Wacana;ID
conf/icpp/KurianT91;Matthew Thazhuthaveetil;State University of Management;RU
conf/sigcse/Nita-RotaruDP07;Melissa Dark;Université de Bamenda;CM
conf/somet/HeradioPFBCCH16;Roberto Bean;Hokkaigakuen University of Kitami;JP
conf/ccs/OyaTP17;Fernando Pérez-González;National Taichung Teachers College;TW
conf/esann/KrawieckiK98;Robert A. Kosinski;Elmira College;US
conf/sips/GuZLYZSCZ13;Xianghui Sun;Institute of Management and Business Technology;MA
conf/itaero/BerkaGPEP12;Noe de la Peña;Universidad Libre de Costa Rica;CR
conf/uist/RyuLKB20;Woojin Lee;Assam University;IN
conf/gvd/EhrichEMKT06;Claudia Täubner;Presbyterian University College;GH
conf/spa/AlexanDE15;Wassim Alexan;Universidad de La Amazonia;CO
conf/asist/ZhangM02;Junliang Zhang;Western New England College;US
conf/cn/BylinaFKPQ15;Marek Karwacki;"Universitatea de Vest ""Vasile Goldi&#351;"" ";RO
conf/icsoc/HamdyKK07;Ulrich Küster;Dalarna University College;SE
conf/ciarp/TombreL08;Karl Tombre;Fine Arts Academy in Katowice;PL
conf/dccn/NezhelskayaPS19;Lyudmila Nezhel'skaya;Abant Izzet Baysal University;TR
conf/aspdac/TsaiC09;Ming-Chien Tsai;Americanos College;CY
conf/icip/DoulamisDM01;Petros Maragos;Lewis & Clark Community College;US
conf/ssci/DesaiNX19;Juhini Desai;Universidad de Belgrano;AR
conf/semeval/ZamanovKHYNA15;Ivan Zamanov;University of Central Lancashire;GB
conf/mwscas/RungeLG18;Sebastian Linnhoff;California State University, Fresno;US
conf/vnc/OpalkoSAD15;Klaus Dostert;Western Connecticut State University;US
conf/huc/WeiseHACFC12;Sebastian Weise;Bratsk State Technical University;RU
conf/isbi/AhnFNK04;Thomas E. Nichols;University of Reggio Calabria;IT
conf/mir/ZhangLWYL15;Yang Yang;Hanoi University of Science & Technology;VN
conf/IEEEants/LiuR11;Lin Liu;Assosa University;ET
conf/splc/PerrouinCDJ08;Jean-Marc Jézéquel;Hanover College;US
conf/esscirc/PengCCLHLY18;Ho-Hsuan Lu;The Scripps Research Institute;US
conf/esiat/YiZHHX09;Yi Zheng;Universidad de Hermosillo;MX
conf/chinacom/HuangFZJC12;Yuan Zhou;Punjabi University Patiala;IN
conf/wowmom/CicconettiLMP21;Claudio Cicconetti;Yonok University;TH
conf/chi/BarrettMK97;Rob Barrett;Guilford College;US
conf/ofc/SgambelluriMCMP17;Balázs Sonkoly;Bergische Universität Gesamthochschule Wuppertal;DE
conf/iwsos/HolzerM11;Richard Holzer;Ecole Nationale d'Ingénieurs des Travaux Agricoles de Clermont-Ferrand;FR
conf/ficta/RazeenERTV20;S. Fuzail Ahmed Razeen;Universidad Agroforestal Fernando A.Meriño;DO
conf/iccv/SukthankarSM01;Robert G. Stockton;Technological Education Institute of Athens;GR
conf/icre/HubbardSM00;Nancy R. Mead;Central Institute of English and Foreign Languages;IN
conf/ict/ZahedpourFANM08;Farokh Marvasti;Ho Chi Minh City University of Pedagogics;VN
conf/interspeech/RaoB94;P. V. S. Rao;University of NorthWest;PK
conf/icann/WallaceB02;Kevin Bluff;VBS Purvanchal University;IN
conf/fpt/PaschalakisB03;Stavros Paschalakis;Jinan University;CN
conf/graphicsinterface/HassoumiLJPH20;Vsevolod Peysakhovich;Universidade de Tocantins;BR
conf/medinfo/CapurroEFGTGAGH17;César Galindo;Blue Mountains Hotel School;AU
conf/hci/BullingerWS97;Oliver Schumacher;Notre Dame of Marbel University;PH
conf/iscas/SilvaMMWB20;Jin Wei-Kocsis;St. Louis College of Pharmacy;US
conf/icdl-epirob/NairHVNNSRBOS20;Giulio Sandini;Indiana University-Purdue University at Indianapolis;US
conf/iciap/BallanBBS09;Lamberto Ballan;Ecole Nationale Supérieure des Mines de Nancy;FR
conf/icbo/WhiteBECZHGTE16;Marijane White;Uttar Pradesh Technical University;IN
conf/wowmom/ArgentoCM10;Matteo Cesana;Hampshire College;US
conf/ismvl/MillerWS11;Zahra Sasanian;University of Performing Arts in Bratislava;SK
conf/icann/PastukhovVB10;Victoria Vonau;Institute of Management Sciences, Peshawar;PK
conf/igarss/LiuWHHC21;Dashuai Chai;Miyazaki Municipal University;JP
conf/cvpr/ChopiteH0I20;Michael Wand 0001;Institut Supérieur d'Agriculture Rhone-Alpes;FR
conf/aipr/GiansiracusaERB16;Millicent Thomas;Open University of Israel;IL
conf/ijcai/WilderOHLWPWTR18;Robin Petering;Chang Gung University;TW
conf/acpr/YanYZY17;He Yan;Universitas Indonesia;ID
conf/urbiot/BuddeBTRB14;Michael Beigl;Sekolah Tinggi Akuntansi Negara (STAN);ID
conf/icip/LuCKA97;Philip A. Araman;University of North Alabama;US
conf/iccel/FuruyaTSYY17;Masayoshi Takahashi;Woodbury University;US
conf/eccv/IgnatovTQQLGLLC20;Hulk Wong;University of Montana;US
conf/syben/ZhangK98;Kui Zhang;Dimocritus University of Thrace;GR
conf/icstcc/NichiforovSSFI19;Grigore Stamatescu;Nakhchivan Private University;AZ
conf/irps/FurutaTYEKK19;Kazutoshi Kobayashi;Fujian Medical University;CN
conf/bibe2/YuZLCZ20;Gong Chen;Ehime University;JP
conf/ifip12/XuYZZX15;Hua Yu;Emily Carr Institute of Art + Design;CA
conf/aici/ChenLC11a;Weijun Li;Nagoya Economics University;JP
conf/ACISicis/ShenL17;Nianlong Luo;Physical Education Academy in Wroclaw;PL
conf/ssci/Duran-RosalFGH16;Juan Carlos Fernández 0001;Dalian University;CN
conf/nlpke/LiuZZ10;Peng Liu;University of Pune;IN
conf/igarss/LeiYQLDWJHJ21;Biao Hou;Saito College;MY
conf/IEEEssd/SahliDTES15;Mohamed Fethi Diouani;Xavier University of Louisiana;US
conf/iwsm/WolskiWKP16;Szymon Kupinski;Marymount Manhattan College;US
conf/csit/LytvynenkoOLZ20;Serhii Lupenko;Riga Technical University;LV
conf/bwcca/LeeKLHK17;Jeongin Kim;Universiti Malaya;MY
conf/interact/MayasHSEK15;Heidi Krömker;American University of Science and Technology;LB
