key;author;employer;country
journals/ni/LvGZZHHL14;Jinglei Lv;Southeastern Louisiana University;US
journals/soca/ZhangTRCCZDW18;Wei Wang;Otemae University;JP
journals/jcise/NavauGA02;Núria Pla Garcia;ICT College;US
journals/jsac/KobrinskiVGGCCTZM90;Serafin G. Menocal Jr.;College of Charleston;US
journals/pdln/BorgesMC21;Yanina Borges;Middle East Technical University;TR
journals/iet-com/DuGC16;Yunfei Chen 0001;Federal University of Technology, Akure;NG
journals/talip/TanXDZX21;Dan Xia;Universidad del Aconcagua;AR
journals/ijsir/WuCCS13;Tommy W. S. Chow;Scholl College of Podiatric Medicine;US
journals/corr/VerderyMBM13;Ted Mouw;Lake Superior State University;US
journals/dss/JohnsonC09;Randolph B. Cooper;Panjab University;IN
journals/cg/CyrusB78;Mike Cyrus;Shahrekord University of Medical Sciences;IR
journals/bioinformatics/TitecaMLMTE17;Sven Eyckerman;Universidade Federal de Lavras;BR
journals/sLogica/AlbuquerquePR17;Umberto Rivieccio;University of Crete;GR
journals/tccn/GraziaZTZZZ18;Marco Zorzi;Gomel State University Francisk Scarnia;BY
journals/corr/abs-2110-00896;Pengxiong Zhu;St. Mary's University of Minnesota;US
journals/lr/BergerS11;Michael Schröder;Ecole Nationale des Sciences Géographiques;FR
journals/aisy/SelbergJMJPDWCF20;Chunxiao Wu;Simon's Rock College;US
journals/adam/BrualdiS18;Richard A. Brualdi;St Clements University - Higher Education School;NU
journals/ercim/KiesebergTG21;Simon Tjoa;University of Hertfordshire;GB
journals/teco/Colini-Baldeschi20;Tim Roughgarden;Adler School of Professional Psychology;US
journals/lgrs/Vicente-GuijalbaML14;Juan M. Lopez-Sanchez;London Metropolitan University;GB
journals/mlc/LiWWLL19;Yang Li 0074;Jain University, Centre for Management Studies;IN
journals/siamjo/AudetO06;Dominique Orban;Malaysia University of Science and Technology (MUST);MY
journals/lre/VilaBMR15;Manuel Bertrán;Universidade Católica Dom Bosco;BR
journals/corr/abs-1804-08300;Derry FitzGerald;Universidade de Franca;BR
journals/tpds/YoonSDQ11;Murat Demirbas;Visvesvaraya National Institute of Technology;IN
journals/complexity/YangWZXZ19;Xin Wang 0049;Bakht Er-Ruda University;SD
journals/tie/WangCYZD20;Xinyu Wang 0015;Université d'Auvergne (Clermont-Ferrand I);FR
journals/remotesensing/BonnefondVABBCC18;Annabelle Ollivier;Tobb Economics and Technology University;TR
journals/scp/KakkadSFS15;Vasvi Kakkad;Tafila Technical University ;JO
journals/imwut/KaoYHNLF20;Shrikanth Narayanan;Yunnan Normal University;CN
journals/siamjo/MonteiroS12;Renato D. C. Monteiro;Universidad Don Bosco;SV
journals/nca/AlaboolAAH21;Laith Mohammad Abualigah;University of Music and Fine Arts;IN
journals/neuroimage/WuSCYCTCLLCPY02;Jan-Ray Liao;Pädagogische Hochschule Erfurt/Mühlhausen;DE
journals/tim/Millan-BlascoSC17;Jordi Salazar;Hokusei Gakuen University;JP
journals/tip/ZhuSXW12;Yaoqin Xie;Meiji University;JP
journals/ieicet/LeeYOYJKLL12;Sang-Youl Lee;Appalachian Bible College;US
journals/ijprai/WuGSZC18;Victor S. Sheng;Walailak University;TH
journals/neuroimage/NarendranMRRMCKMLF10;Marc Laruelle;Institut Supérieure d'Electronique du Nord;FR
journals/ail/WaltlBSM19;Florian Matthes;Texas A&M University - Kingsville;US
journals/corr/abs-1911-09425;Xiapu Luo;Tianjin Normal University;CN
journals/tim/CataliottiCCCGM19;Mauro Gaggero;New York College of Podiatric Medicine;US
journals/corr/abs-2103-04330;Justin T. Broaddus;Institut Commercial de Nancy;FR
journals/entropy/GenesteFNSLDSD19;Ewe-Wei Saw;Palacky University;CZ
journals/tcad/HanFBRQ16;Ming Fan;University of Constanta Medical School;RO
journals/ijar/MarcoDGP20;Francesca Perla;University of Salford;GB
journals/tiis/PomarjanschiDB12;Michael Dorr;Miyagi University;JP
journals/jmis/TangC07;Qian Candy Tang;Université d'Auvergne (Clermont-Ferrand I);FR
journals/robotica/PintoHMDMCU21;Leonardo de Mello Honório;Tokyo University of Fisheries;JP
journals/cce/MagataoAJ04;Leandro Magatão;Agricultural University of Athens;GR
journals/tgrs/Hegarat-MascleZAWL02;Cécile Loumagne;Universidad Nacional Autónoma de México;MX
journals/corr/abs-1903-10685;Li Zhou;Baikal National University of Economics and Law;RU
journals/amc/ConteDDP21;Maria Pia D'Arienzo;Arab Open University;OM
journals/neuroimage/KarchFWLBBMLBK19;Julian D. Karch;Institute of Teachers Education, Ilmu Khas;MY
journals/tkde/LyuOWSC21;Xueqi Cheng;Taiz University;YE
journals/ijflis/LeeYK14;Jeong Soon Kim;Maharishi University of Management;US
journals/tcas/ZhangTWF14;Xiaotai Wu;Universidad Autónoma de Fresnillo;MX
journals/access/MaHRJMGX19;Zhe Ma;Universidade de Guarulhos;BR
journals/fgcs/LeeCLCL19;Chung-Lun Cheng;Fachhochschule Potsdam;DE
journals/ras/PadoisIBMPN17;Michael N. Mistry;Transport and Telecommunication Institute;LV
journals/corr/abs-2012-13006;Shinji Watanabe 0001;Beijing Language and Culture University;CN
journals/tie/LinZLL16;Z. Q. Zhu;Brest State University;BY
journals/corr/abs-1912-11334;Minh Triet Chau;Balikesir University;TR
journals/corr/abs-2008-06278;Oleksiy V. Klymenko;Tokyo Institute of Polytechnics;JP
journals/bspc/RolonLPSR17;Leandro E. Di Persia;American University;BA
journals/ijebm/YehCCLS07;Paul Hsueh-Min Chang;Ryazan State Pedagogical University;RU
journals/ijon/CorchadoBPR09;Sara Rodríguez;Grenoble Ecole de Management;FR
journals/jsac/KarlssonAFMYL08;Kevin R. Fall;Academy of the Ministry of Internal Affairs of the Republic of Belarus;BY
journals/mta/WangNTCW14;Zhipao Tu;Hochschule für Philosophie München;DE
journals/tsg/MoradijozMH18;Mahnaz Moradijoz;Universidad de Oviedo;ES
journals/corr/abs-2005-02123;Winston H. Hsu;Academy of Economics in Poznan;PL
journals/corr/abs-1910-05589;Michael Lampis;Université d'Oran Es-Senia;DZ
journals/tbe/ReyesPBCPSRFSQC14;Ki H. Chon;Islamic Azad University, Najaf Abad;IR
journals/corr/abs-2102-10848;Dávid Márk Nemeskey;Universidad Abierta Para Adultos;DO
journals/access/ZhangRDZLG20;Wenfeng Zhou;Geneva Business School;CH
journals/jssc/SturmLSGZ05;Stefan Groiß;Truman College;US
journals/cgf/RobertsABLRSF19;Nirwan Sharma;University of California, Davis;US
journals/js/BoRF19;Ghulam Farid 0001;Universidad Cardenal Herrera-CEU;ES
journals/nar/LeeYKKHSSSKKL15;Hyojin Kim;North Carolina State University;US
journals/jucs/VeitCB08;Dominique Bechmann;Brunswick Community College;US
journals/informatics/RojoGR19;Teresa Rojo;Moraine Valley Community College;US
journals/tim/DomaeAKZOK15;Takayuki Abe;American Public University;US
journals/remotesensing/FrickerVWNDF19;Janet Franklin;Central University of Technology, Free State;ZA
journals/candc/QinHCPLXWHRT20;Su-Ning Huang;Universitas Narotama;ID
journals/fgcs/HallawiMH17;Jörn Mehnen;Kurgan International University;RU
journals/ieicet/WatanabeIMSAT08;Takehiko Toyoda;Universidad Pontificia de Salamanca;ES
journals/icl/YangGLJ20;Xinhua Jiang;University of Italian Studies for Foreigners of Siena;IT
journals/jcsc/KobayashiHPA19;Taufik Abrão;Antioch New England Graduate School;US
journals/corr/abs-1011-2797;Eric Shea-Brown;University of Roorkee;IN
journals/itm/MillerMF02;John D. Ferguson;Universidad Rafael Landívar;GT
journals/corr/abs-2109-03624;Tobias Kober;Shri Mata Vaishno Devi University;IN
journals/asc/NaiduMBT17;Kanendra Naidu Vijyakumar;Technical University of Liberec;CZ
journals/amc/EigoliK11;Mohammad Khodabakhsh;Nanjing University of Traditional Chinese Medicine;CN
journals/remotesensing/XuZMYLW21;Yue Ma 0002;Albany Law School;US
journals/isem/BaoLYC21;Wenwen Li 0004;Baker College of Flint;US
journals/mr/OngHVSJLSWROOZSLLYCYTS10;Soon Wee Ho;Universidad de Gerona;ES
journals/corr/abs-2105-02669;Rafal Kucharski;Armenian State Agrarian University;AM
journals/alr/ThorSLKGBM18;Leon Bonde Larsen;Howard Payne University;US
journals/tcs/Valencia-Cabrera18;Mario J. Pérez-Jiménez;Fountain University;NG
journals/imm/RajusBJRNWOF22;Pedram Nojedehi;University of Macedonia;GR
journals/access/FeitosaAAN18;Paris Avgeriou;Technological Education Institute of Halkida, Euboea;GR
journals/neuroimage/Canales-RodriguezRPSAIS13;Raymond Salvador;Kyungsung University;KR
journals/corr/abs-2111-03777;Marc Tommasi;Howard University;US
journals/complexity/ZhongZZHZ20;Zhenfeng Han;Centro de Enseñanza Técnica Industrial;MX
journals/access/DeepaMSMA22;Mufti Mahmud;Baker College of Owosso;US
journals/tbe/AkhlaghiBLZMRKJ16;Jana Kosecka;Universidad Metropolitana de Asunción;PY
journals/anor/HanC98;Jack S. Cook;University for Development Studies;GH
journals/aamas/GiovannucciCER10;Ulle Endriss;Seoul National University of Education;KR
journals/cmpb/TsipourasGTTMHT17;Zoe E. Tsianou;Chatham College;US
journals/cluster/LiWZHL14;Jiyi Wu;Universidad Militar Nueva Granada;CO
journals/corr/abs-2109-02445;Vu Le 0002;Agricultural University of Norway;NO
journals/tsmc/AzimiNSFS20;Seyed Abolfazl Fakoorian;Universidad Nacional de la Patagonia Austral;AR
journals/access/LiuCZVX19;Liu Liu 0008;Grodno State Medical University;BY
journals/tfs/SunYCZ19;Hao Sun 0008;Universidad Mesoamericana de San Agustín;MX
journals/nature/GerstungJLDGRMR20;David C. Wedge;Instituto Superior Novas Profissões - INP;PT
journals/spl/AubryCM16;Augusto Aubry;Widener University;US
journals/staeors/LiuTFCLWT21;Jiafeng Wang;University of Pannonia;HU
journals/bioinformatics/Rebholz-SchuhmannAGKJ08;Miguel Arregui;"University of Shkodra ""Luigj Gurakuqi""";AL
journals/asc/HaghighiVY11;Hadi Sadoghi Yazdi;United International University;BD
journals/ieicet/NakayaAAWF16;Ryo Nakaya;Ecole Nationale Supérieure de Chimie de Lille;FR
journals/eswa/KimTMC12;Hack-Eun Kim;American International University - Bangladesh;BD
journals/cais/TempletonLS06;Cheon-Pyo Lee;State University of New York Institute of Technology at Utica/Rome;US
journals/jgaa/BabilonMMV03;Pavel Valtr;Sharif University of Technology, Kish Campus;IR
journals/jcn/LamahewaSKA05;Thushara D. Abhayapala;Staatlich anerkannte Fachhochschule für Kunsttherapie;DE
journals/jisis/ChoiCKCK13;Pankoo Kim;National College of Art and Design;NO
journals/envsoft/LehrJESO02;Mary Evans;Columbus College of Art and Design;US
journals/tip/BaturH05;Monson H. Hayes III;Universidad Politécnica de Valencia;ES
journals/bmcbi/SchiffmanPPYCWM19;Todd Whitehead;Escuela Bancaria y Comercial;MX
journals/siamdm/AlonFGKS09;Michael Krivelevich;Catawba College;US
journals/tcst/LiuHR18;William W. Hager;Culver-Stockton College;US
journals/tip/DugelayRRD06;Stéphane Roche;I-Shou University;TW
journals/jnw/XiaZGX11;Yingzhi Zeng;Mahachulalongkorn Buddhist University;TH
journals/tc/LinSDFW89;Chuan-lin Wu;University of Derby;GB
journals/corr/abs-2106-03796;Zhepeng Wang;Vilnius University;LT
journals/ploscb/XiaXDZWZHCTHFCH06;Shanshan Zhu;William Penn College;US
journals/corr/abs-1911-03567;Souhail Bakkali;Angkor University;KH
journals/corr/PengYWYTLW17;Jun Wang 0012;Massachusetts College of Pharmacy and Allied Health Sciences;US
journals/jucs/Abu-SalihAEIWP21;Tomayess Issa;Sibelius Academy;FI
journals/isci/LiuNS22;Radu Nicolescu;Soka University;JP
journals/corr/abs-1210-4405;Kristof Depraetere;Virginia Wesleyan College;US
journals/cad/DassiPSS17;Simona Perotto;Montana State University - Billings;US
journals/corr/abs-2102-11495;Rui Shu;Massachusetts College of Liberal Arts;US
journals/amc/GengHL07;Yixiang Geng;Bushehr University of Medical Sciences;IR
journals/network/KaurGKAGA19;Mohammed Atiquzzaman;New York University;US
journals/jaciii/YaoX18;Yanyun Yao;Christian Heritage College;US
journals/bioinformatics/WallqvistFMFL00;Anders Wallqvist;Fachhochschule Oldenburg/Ostfriesland/Wilhelmshaven;DE
journals/jsjkx/YangW0Z18;Wenyun Zhao;Islamic Azad University, Gorgan;IR
journals/polibits/AntonioBLSV11;Prometeo Cortés Antonio;University of Nottingham;GB
journals/neuroimage/BiWNLWHCXZCWCSZ21;Weijie Huang;Memorial University of Newfoundland;CA
journals/corr/abs-2005-02146;Rahul Jha;Villa Julie College;US
journals/corr/abs-1809-06520;Philip B. Stark;South University of Science and Technology of China ;CN
journals/corr/BachHRR17;Christopher Ré;Punjab Technical University;IN
journals/corr/XingLZWZ15;Xinhua Wang 0002;Hampton College;US
journals/midm/EmamBANWBR10;Tyson Roffey;University of Florida;US
journals/tip/WangMFLM016;Shiqi Wang 0001;Wayland Baptist University;US
journals/sigpro/ContanKT13;Cristian Contan;Greenford International University;BZ
journals/jamia/LiaoSCLHHHGZHCG19;Victor M. Castro;Crawford University ;NG
journals/icl/FoddisGGPRT16;Stefano Giordano;College of St. Joseph;US
journals/corr/BonamyKNPSW17;Jesper Nederlof;State University of Aerospace Technologies;RU
journals/soco/ChenCJZL15;Feng Zou;University of Calcutta;IN
journals/jdiq/KohFFSS18;Hossameldin Shahin;Tashkent School of Finance;UZ
journals/corr/PeterlongoST14;Pietro Peterlongo;NTI University;NL
journals/netmahib/JavedRSR20;Tanzila Saba;Ural State University of Economics;RU
journals/jpdc/MeyerMCRL17;Ronal Muresano;Yeungnam University;KR
journals/mags/LaiRAZH05;Li Zhang 0001;Tokyo University of Foreign Studies;JP
journals/bspc/GudmundssonORSK10;Sven Sigurdsson;City University of New York, Lehman College;US
journals/corr/abs-2005-01469;Volker Gast;Hitec University;PK
journals/informaticaSI/HexmoorB04;Srinivas Batulla;Karolinska Institute Stockholm;SE
journals/iet-com/DingDCW20;Xiaojin Ding;Gdynia Maritime Academy;PL
journals/symmetry/YaoSQTL17;Zhenjun Tang;Tzu Chi College of Medicine and Humanities;TW
journals/ijim/FadilahMW20;Sofiana Nur Fadilah;University of National and World Economy;BG
journals/amc/AbbasbandyJ06;Saeid Abbasbandy;American University of Hawaii, Punjab Campus;PK
journals/jfrea/ChiarabiniD11;Olivier Danvy;Chiba University;JP
journals/nature/ConsortiumFKRB14;Mamoon Rashid;Islamic Azad University, Gorgan;IR
journals/ijcisys/TsaiL16;Shin-Li Lu;Institute of Information Technology;
journals/sensors/KentschCTGBCWD21;Sarah Kentsch;Brandon University;CA
journals/jaise/BeuranNKOCTS10;Takashi Okada;Brjansk State Technical University;RU
journals/entropy/DreyerGM18;Wolfgang Dreyer;Universität Kaiserslautern;DE
journals/tods/PapadiasTFS05;Yufei Tao;University of California, Santa Barbara;US
journals/questa/RiegerH94;Gerhard Haßlinger;Université de Skikda;DZ
journals/ijsysc/HuangSX20;Min Shi;Beijing Polytechnic University;CN
journals/sensors/ChenYGNG17;Pengpeng Chen;Universitas Kristen Maranatha;ID
journals/ploscb/ShugayZSSVSLBLC17;Andrew R. Zaretsky;Miyazaki University;JP
journals/cmpb/GrosmanWPRVKSCE21;Ohad Cohen;College of St. Catherine;US
journals/mansci/FismanKRY14;Soojin Yim;Kuban State University;RU
journals/ai/BaralEBN08;Marcus Bjäreland;St. Petersburg Repin State Academic Institute of Painting Sculpture and Achitecture;RU
journals/adhoc/DelgadoGCOBC16;María Canales;Taizhou College;CN
journals/corr/abs-2106-11959;Valentin Khrulkov;Institute of Teachers Education, Batu Lintang;MY
journals/jmihi/LiXLPCY20;Zili Xu;Institute of Science and Technology;AT
journals/ewc/GuoZKAT21;Hongquan Guo;Wenzhou University;CN
journals/jr/MahmoodabadiN20;N. Nejadkourki;Universidad de Antioquía;CO
journals/nature/ConsortiumFKRB14;Bogumil Kaczkowski;Irkutsk State Technical University;RU
journals/monet/WangSZY13;Qibo Sun;Hampton College;US
journals/cn/VardhanRBP14;Seong-Ryong Ryu;Ural State Technical University;RU
journals/jmui/SakamotoTTS08;Shuichi Sakamoto;Saginaw Valley State University;US
journals/ijgt/GranotGZ98;Weiping R. Zhu;University of Basrah;IQ
journals/tos/KwakLPJS20;Kibin Park;Islamic Azad University, Saveh;IR
journals/remotesensing/LiCXHJSTXWGZHSC21;Lizhen Cui;Warsaw School of Information Technology;PL
journals/tcom/WeiPCNJ19;Xiao Wei;Goshen College;US
journals/ijcc/DhageM13;Sudhir N. Dhage;Mount Vernon Nazarene College;US
journals/ieicet/WatanabeMOYHIIK17;Chiko Otani;Asian University of Science and Technology;TH
journals/amcs/KobusinskaBBIJM16;Michal Jabczynski;Baker College of Auburn Hills;US
journals/jzusc/SouzaBSVLRB21;Mateus A. Silva;Concordia College, Selma;US
journals/eswa/SahingozBDD19;Ozgur Koray Sahingoz;Sabzevar Teacher Training University;IR
journals/envsoft/GibertHAH18;Karina Gibert;Shandong Economic University;CN
journals/ijdsn/YanYX09;Zhou-Ping Yin;Guangzhou University;CN
journals/phycomm/UrsoAMFS11;Shlomi Arnon;Baghyatoolah Medical Sciences University;IR
journals/corr/abs-1808-04890;Charles Buehrle;Troy University, Dothan;US
journals/corr/ZhuNX17;Zaikun Xu;Southwestern Baptist Theological Seminary;US
journals/jam/AbdikeremWJG14;Mamtimin Geni;Escuela de Administración de Negocios;CO
journals/access/LiX19c;Yulong Xu;University of Guyana;GY
journals/access/LiBKTX19;Sofiane Kharbech;Universidad de Especialidades Turísticas ;EC
journals/corr/abs-2201-00008;Guanyao Li;Sadat Academy for Management Sciences;EG
journals/mr/ChenCLHL12;Y. J. Chen;Tecnologico de Baja California, Universidad;MX
journals/access/PradhanAHKM20;Pravakar Pradhan;University of Al-Qadisiyah;IQ
journals/corr/abs-2110-01422;Henning F. Schepker;Atlantic International University;US
journals/ecoi/BourbonnaisNSWW17;Nicholas C. Coops;International University of Health and Welfare;JP
journals/nca/QiaoMDFM12;Jun Miao;Pennsylvania State University Great Valley;US
journals/jamia/WuZKISZWSDBCLTB21;Andreas Karwath;Augusta State University;US
journals/mcm/QiZXFCZ11;Mark Xu;Lasell College;US
journals/ress/TangXLN21;Tsan Sheng Adam Ng;Toyama University;JP
journals/ffa/BeelenLM21;Maria Montanucci;Izmir Economic University;TR
journals/isf/HussainEP09a;Sajid Hussain;Maldives National University;MV
journals/tkde/ChenM89;Meng Chang Chen;Virginia College;US
journals/corr/abs-1809-01360;Ville Leppänen;Bauhaus Universität Weimar;DE
journals/corr/abs-2007-08634;Massimo Cencini;Universitas Gajayana Malang;ID
journals/pami/AsthanaZTCP15;Stefanos Zafeiriou;Universidad de Congreso;AR
journals/comgeo/BiniazMS19;Anil Maheshwari;National University of Theater and Film Arts;RO
journals/corr/abs-1904-04058;Panos Stinis;Indian Board of Alternative Medicine;IN
journals/corr/abs-1710-08843;Giovanni Beltrame;Université de Valenciennes et du Hainaut-Cambrésis;FR
journals/twc/YangYYA15;Lei Yang 0027;Universidade do Vale do Itajaí;BR
journals/jcc/YangPCLKK10;Hai Whang Lee;University of Applied Sciences Solothurn Northwestern Switzerland;CH
journals/interfaces/CetinkayaUEK09;Halit Üster;Tibet Agricultural and Animal Husbandry College;CN
journals/access/SporrZH19;René Hofmann;Phillips-Universität Marburg;DE
journals/ijon/JiangYYWJ20;Zhaoxia Wu;Kameshwar Singh Darbhanga Sanskrit University;IN
journals/corr/KottBS15;Norbou Buchler;University of Northern Colorado;US
journals/taas/HarnieBDM14;Elisa Gonzalez Boix;Ryukoku University;JP
journals/corr/abs-2102-06058;Ramzi Ben Mhenni;Hiiraan University;SO
journals/ese/ChenPCSXWZ22;Chi Chen;Jones International University;US
journals/corr/abs-1907-10244;Sangyoun Lee;University College of Kristianstad;SE
journals/entropy/LiuXLQ21;Runqi Xue;Universitas Pembangunan Panca Budi;ID
journals/amc/HuXM18;Wen-Xiu Ma;King Abdul Aziz University;SA
journals/corr/abs-2011-14101;Erin Hong;St. Lawrence University;US
journals/corr/abs-1810-13151;Yanbing Liu;Aoyama Gakuin University;JP
journals/toplas/ForejtJKNS17;Ganesh Narayanaswamy;Technological University (Mawlamyaing);MM
