key;author;employer;country
journals/eswa/KokYSSA10;Abdulkadir Sengür;Pavol Jozef Safarik University in Kosice;SK
journals/et/BrzozowskiC90;Bruce F. Cockburn;University of Lapland;FI
journals/ida/BritoM03;Donato Malerba;Kochi University;JP
journals/micro/WangK13;Hao Wang 0011;Colby College;US
journals/mta/PatilPR21;Naganagouda Patil;Pontificia Università Lateranense;IT
journals/jmis/LeeC12;Andrew N. K. Chen;Benha University;EG
journals/ior/Mitten71;L. G. Mitten;Sylhet International University;BD
journals/isem/MonchS06;Lars Mönch;University of Jos;NG
journals/geb/HaeringerH16;Guillaume Haeringer;School of Design and Crafts;SE
journals/symmetry/WangG18;Rongwei Guo;The College of New Jersey;US
journals/jsjkx/WangBL18;Deyu Li;Universidad Latinoamericana;MX
journals/neco/Browne02;Antony Browne;"University of Roma ""Tor Vergata""";IT
journals/corr/abs-2111-12676;Art B. Owen;Universitas Indonesia;ID
journals/kbs/ShenC20;Argon Chen;Belarussian State Pedagogical University M. Tanka;BY
journals/tim/SunZX15;Chungang Zhuang;University of the Philippines Baguio;PH
journals/corr/abs-2104-08865;Jim Apple;Politeknik Negeri Sambas;ID
journals/mlc/CaiWCCXW18;Hui Wang 0002;Obong University;NG
journals/ijon/YanZXZY22;Dacheng Zhang;Komsomolsk-on-Amur State Technical University;RU
journals/micro/SuzukiYYTHAFPU11;Daisuke Takeda;American University of Sharjah;AE
journals/access/AlsabahVO20;Mikko Vehkaperä;Belarussian State University of Transport;BY
journals/siamcomp/IbarraM83;Oscar H. Ibarra;American University of Sharjah;AE
journals/eswa/Durduran10;S. Savas Durduran;Universidad de las Américas - Puebla;MX
journals/corr/abs-2008-12700;Andrea Bruno;Midwestern University;US
journals/corr/McCormacHDL16;Andrew J. Davison;Arabian Gulf University;BH
journals/corr/abs-2003-02526;Cornelius Hellge;Oslo School of Architecture;NO
journals/corr/abs-1206-6003;David K. Hammond;Nanjing Agricultural University;CN
journals/jbi/GuoYSZBKWW21;Chi Yuan;East Stroudsburg State University;US
journals/tac/BittantiCM99;Marco Fabio Mongiovi;École nationale d'administration publique, Université du Québec;CA
journals/candc/KhaladkarPBWW08;Jason Tsong-Li Wang;Jikei University School of Medicine;JP
journals/clsr/Moritz04;Hans-Werner Moritz;University Medical School of Pécs;HU
journals/siamads/GuckenheimerS11;Chris Scheper;University of Silvaner;KN
journals/dm/AlloucheABBJPS95;André Arnold;Chuo Gakuin University;JP
journals/ejwcn/HuangXC20;Mohamed Cheriet;Karpagam University;IN
journals/tcom/Russo77;Franco Russo;Bodo Regional University;NO
journals/tit/WongT77;Ernest T. Tsui;National Aviation Univesity;UA
journals/fss/ZhangZLL21;Dongyang Li;University of Central Europe in Skalica;SK
journals/ijbc/KuznetsovAFC18;Alexander L. Fradkov;Rajamangala University of Technology, Lanna Chiang Rai;TH
journals/combinatorics/Haas08;Wolfgang Haas;Dana College;US
journals/spic/HoblossZLCF21;Attilio Fiandrotti;Selcuk University;TR
journals/access/SangTL20;Jianping Tan;Al-hikmah University;NG
journals/asc/Suleman17;Abdul Suleman;Texas Lutheran University;US
journals/corr/abs-2006-09287;Daniele Ucci;Hokkaido Institute of Pharmaceutical Sciences;JP
journals/vldb/SilvaALPA13;Mohamed H. Ali;Institute of Teachers Education, Temenggong Ibrahim;MY
journals/tvt/ZhangJNS00;J. H. Sheng;Wilfrid Laurier University;CA
journals/endm/NivaschO15;Eran Omri;Aga Khan University;KE
journals/tcad/MoniwaMIS87;Akemi Moniwa;Tokushima University;JP
journals/ijsysc/WangCLS17;Bing Chen 0001;Syrian Virtual University;SY
journals/ecra/PourgholamaliKB17;Ebrahim Bagheri;National Technological University;US
journals/jsa/HabchiFO93;Ciaran O'Donnell;Universidad Metropolitana de Ciencias de la Educación;CL
journals/jsac/ShyianovBMH21;Amine Mezghani;Universidad Tecnológica Oteima;PA
journals/dam/MiyakawaS89;Ivan Stojmenovic;Universität Trier;DE
journals/amc/PezziVVCG15;Denis Caromel;Institut Supérieur d'Agriculture Rhone-Alpes;FR
journals/tbe/SennyDP08;Frédéric Senny;Georgia State University;US
journals/aslib/Cheng14;Yung-Ming Cheng;Siberian Academy of Public Services;RU
journals/ejes/NorellLO07;Håkan Norell;Southwest Texas State University;US
journals/jips/ShinN21;Jaechang Nam;St. Petersburg State University of Telecommunication;RU
journals/tcad/ChenW12;Chun-Yao Wang;Université Pierre Mendes-France (Grenoble II);FR
journals/neuroimage/CardosoDBFMMTBR18;Barbara Dymerska;Capitol College;US
journals/cgf/RobertsABLRSF19;Ana Frankenberg-Garcia;Universidade Estadual de Campinas;BR
journals/jct/NijenhuisW79;Albert Nijenhuis;Uppsala University;SE
journals/chb/SchneiderNPR15;Günter Daniel Rey;University of Jinan;CN
journals/jifs/OzgulDY21;Ercan Özgül;Denver Technical College;US
journals/ett/LiZHWL21;Binghan Wang;Inönü University;TR
journals/rcc/Rosso01;Paolo Rosso;Universitas Widya Gama Malang;ID
journals/jihmsp/LiLWYZ17;Chu Zhao;University of Technology and Life Sciences;PL
journals/ijns/GurubelASC14;Alma Y. Alanis;Internationale Fachhochschule Bad Honnef;DE
journals/jucs/AichholzerAAG95;Bernd Gärtner;Hochschule für Bankwirtschaft (HfB), Private Fachhochschule der Bankakademie;DE
journals/ijns/BuffelMRHDBDWVB14;Alfred Meurs;Universidad Privada San Juan Bautista;PE
journals/iacr/JinLWZ11;Baofeng Wu;Fachhochschule für Verwaltung und Rechtspflege Berlin;DE
journals/ijcomsys/AraniRSK18;Abdolreza Rasouli Kenari;Islamic Azad University, Garmsar;IR
journals/ivc/FauziL09;Mohammad Faizal Ahmad Fauzi;Universidade do Estado do Rio de Janeiro;BR
journals/isci/BercherV09;Christophe Vignat;Northeast University at Qinhuangdao Campus;CN
journals/ijbc/DebiecKSK06;Hyongsuk Kim;University College of Gävle;SE
journals/ijait/LouwerseCHVJ06;Matthew Ventura;Universidad Piloto de Colombia;CO
journals/ijseke/HussainHZW20;Senzhang Wang;Université du Québec à Montréal;CA
journals/ijis/Martin02;Trevor P. Martin;Izmir Institute of Technology;TR
journals/access/NakamuraN21;Hiroaki Nishi;College of the Holy Cross;US
journals/access/PangKWH18;Huixian Li;Academy of Fine Arts;FI
journals/tie/AmbrozicBM04;Giuseppe Buja;Taganrog State Pedagogical Institute;RU
journals/sensors/OrtegaMVVC20;Daniel Medina;Universidad Autónoma de Asunción;PY
journals/tac/PolyakH99;Boris T. Polyak;Universidad Itaca;MX
journals/bell/KhoeBB99;A. Craig Bolling;Johnson County Community College;US
journals/cpc/FoxW18;Fan Wei;Arab Academy for Science & Technology;EG
journals/isci/DongYZT08;Juan Zhao;Dongbei University of Finance And Economics;CN
journals/amco/CrnkovicMRS21;Bernardo Gabriel Rodrigues;Tougaloo College;US
journals/candie/PeruzziniGP20;Fabio Grandi 0002;Instituto de Enseñanza Superior Oteima;PA
journals/corr/SpinneyPL16;Joseph T. Lizier;Universität für Musik und darstellende Kunst Graz;AT
journals/gis/OortBBWS04;Alfred Stein;Saitama Institute of Technology;JP
journals/jdi/CoughlinSSJ92;Bret F. Coughlin;Zaman University;KH
journals/iacr/FirsovBTL20;Ahto Buldas;Corporación Universitaria de la Costa (UNICOSTA);CO
journals/jolli/BicchieriA95;Cristina Bicchieri;Universidad Regional del Sureste;MX
journals/iet-cds/MehdiM20;Mehdi Amoon;Universidad Nacional Daniel Alcides Carrion;PE
journals/corr/RushCW15;Alexander M. Rush;University of Music and Fine Arts;IN
journals/ijon/WuZ14;Ailong Wu;Nanjing Union Theological Seminary;CN
journals/iotj/Valencia-Velasco20;Jose Valencia-Velasco;Mahatma Gandhi Chitrakut Gramoday University;IN
journals/tvlsi/HanS14;Inhak Han;Universidad Politécnica de Madrid;ES
journals/ejc/Lawrence06;Jim Lawrence;University of the Sunshine Coast;AU
journals/algorithms/SuZ19;Na Su;Shahid Bahonar University of Kerman;IR
journals/iacr/BellareR09;Mihir Bellare;Arkansas Tech University;US
journals/tec/KimHKCK12;Eun-Soo Kim;Ecole Polytechnique;FR
journals/tvlsi/KimPS09;Dennis Sylvester;İstanbul Şehir University;TR
journals/ijmso/RifaiehB06;Aïcha-Nabila Benharkat;Fomic Polytechnic;CM
journals/corr/abs-1907-02233;Chao Qin;Tierärztliche Hochschule Hannover;DE
journals/tie/ShiLXL15;Hui Li;Westminster College Fulton;US
journals/tcas/ZhouQHLZLRLW12;Bo Zhou 0008;University of Alaska - Anchorage;US
journals/siamjo/WangML21;Jean-Bernard Lasserre;Universidad Católica Boliviana, Santa Cruz;BO
journals/siamsc/ProskurowskiV95;Panayot S. Vassilevski;Shiga University;JP
journals/corr/abs-1809-10562;Alex Bewley;Claremont Lincoln University;US
journals/tsi/MarconatoNK13;Géraldine Vache Marconato;Yunnan University;CN
journals/cgf/LampeH11;Helwig Hauser;Universidad del País Vasco;ES
journals/candc/TyagiSS16;Archana Singh;Mount Meru University;TZ
journals/appml/JouCLG05;David Jou;University of Leeds;GB
journals/ijsysc/DasD97;Nabanita Das;Institute of Business and Politics;RU
journals/automatica/KitsosBP21;Christophe Prieur 0001;Ecole Nationale Supérieure de Physique de Grenoble;FR
journals/informaticaSI/HexmoorB04;Henry Hexmoor;Kanazawa College of Economics;JP
journals/algorithmica/YiZ13;Ke Yi 0001;Lake Erie College;US
journals/jscic/Fernandez-NietoKR14;E. H. Koné;Massachusetts College of Pharmacy and Allied Health Sciences;US
journals/corr/abs-1904-07374;Glenn A. Fink;Southwest Jiaotong University;CN
journals/ploscb/YuZDAKSGSBTSMWL18;Abraham L. Brass;Yonsei University;KR
journals/biosystems/Martin-VideV19;Carlos Martín-Vide;Osaka Sangyo University;JP
journals/cm/ChengCDLVN20;Branka Vucetic;Dumlupinar University;TR
journals/networks/Watson80;Donald Watson;Saitama Institute of Technology;JP
journals/corr/abs-2005-10635;Randall Balestriero;Universitas Kristen Indonesia;ID
journals/corr/abs-1812-01127;Holger Banzhaf;NAES College;US
journals/jiii/YanLPXS18;Hairong Yan;University of the Philippines Diliman;PH
journals/isci/ZhangWW18;Jinhua Wang;Eckerd College;US
journals/eor/ZhangLZH14;Dan Zhang 0005;Universidad del País Vasco;ES
journals/jam/Couder-Castaneda09;Carlos Couder-Castañeda;Taganrog State Pedagogical Institute;RU
journals/tcs/AusielloG97;Giorgio Ausiello;Ecole Supérieure de Commerce de Dijon;FR
journals/sigmetrics/BorstGW09;Anwar Walid;Fisher College;US
journals/tvt/DingLML17;David López-Pérez;Rockhurst College;US
journals/expert/Moor06;James H. Moor;Kamakura Women's College;JP
journals/corr/abs-1905-04437;Brent E. Stephens;Lahore University of Management Sciences;PK
journals/wi/Trier07;Matthias Trier;University of Petrosani;RO
journals/ijcta/Han05;Qing-Long Han;Riyadh College of Dentistry and Pharmacy;SA
journals/aiedam/AkagiF87;Kikuo Fujita;Guangxi Normal University;CN
journals/tsmc/WuLL12;Cheng-Jian Lin;Universidad Metropolitana;CO
journals/remotesensing/XiaZQYCSMJM19;Haoming Xia;Jilin University;CN
journals/iet-spr/SoniB0013;Anil Kumar 0001;The College of The Bahamas;BS
journals/prl/GuoB13;Li Guo 0005;LICCSAL Business College;SL
journals/ijpr/MohammadiDST18;Ali Siadat;Armed Forces Academy of General Milan Rastislav Štefánik;SK
journals/tcom/WeiGS09;Ruey-Yi Wei;University of National and World Economy;BG
journals/ipl/Woeginger95;Gerhard J. Woeginger;Kalinga University;IN
journals/amc/JiY12;Bo Yang;Communication University of China;CN
journals/winet/ZhangZW20;Xiaohong Wu;Fukui University of Technology;JP
journals/corr/abs-1902-05551;Gang Chen 0002;South Valley University;EG
journals/cogsci/ChiBLRG89;Matthew W. Lewis;All India Institute of Medical Sciences;IN
journals/iacr/NishimuraNHMS17;Akihiro Nishimura;New York University, Abu Dhabi;AE
journals/envsoft/SaiedT08;I. K. Tsanis;Uniformed Services Universty of the Health Sciences;US
journals/ijmssc/TripathyM20;Kalipada Maity;University of Miskolc;HU
journals/isse/GodboleyDMDM16;Arpita Dutta;Hsuan Chuang University;TW
journals/ijmi/AllenAP98;José F. Arocha;Universitas Pakuan;ID
journals/tamm/Durfee12;Alan Durfee;Hochschule Albstadt-Sigmaringen;DE
journals/tcom/LanTLMH07;Bahram Honary;Queens College;US
journals/bioinformatics/PearsonMEVRSEC19;Brian Eastwood;Ryukoku University;JP
journals/corr/abs-2109-02715;Lijun Sun;Tamil Nadu Dr. M.G.R. Medical University;IN
journals/tbe/JiangZSNXLXLYYW20;Chen Luo;Al-Quds Open University;PS
journals/jcc/Yang16;Wei Yang;Kamrah International Institute of Technology (KIIT);IN
journals/ijsn/ScheirerC08;Mooi Choo Chuah;Roosevelt Academy University College;NL
journals/mansci/EnacheS18;Anup Srivastava;Talladega College;US
journals/ieiceta/LiSOK03;Kazunori Sugahara;Northern State University;US
journals/tit/RaghavanWM93;Jack K. Wolf;Bashkir State University;RU
journals/ras/DiasSSZZ12;Anis Sahbani;Kobe City University of ForeignStudies;JP
journals/corr/abs-1809-04427;Chong Shang;Newberry College;US
journals/asc/Shieh14a;Horng-Lin Shieh;Agricultural-Technical Academy in Olsztyn;PL
journals/imst/SahaRNTHG17;Frank de Hoog;Pyramid Education Center;PK
journals/acs/Rother01;R. Rother;Université Catholique de l' Ouest;FR
journals/corr/abs-2009-12190;Patrick Rodler;Istituto Universitario di Studi Superiori;IT
journals/corr/abs-1802-00882;Haris Aziz 0001;Universidad Técnica Latinoamericana;SV
journals/tplp/GebserHKLS15;Amelia Harrison;New York College of Podiatric Medicine;US
journals/dam/Crama87;Yves Crama;Modern Sciences & Arts University;EG
journals/ijon/YaoLLJH16;Chao Yao;Health sciences University of Mongolia;MN
journals/mscs/CaludeC12;Cristian S. Calude;Goa University;IN
journals/eik/Gossel71;Michael Gössel;Instituto Politécnico de Leiria;PT
journals/corr/abs-1903-07714;Hugo Larochelle;Universidad Autónoma de Asunción;PY
journals/titb/AlterovitzGPH09;I-Chow Hsu;Sabzevar School of Medical Sciences;IR
journals/tem/DavisonMLK06;Carol S. P. Kam;University of Alaska - Southeast;US
journals/ijcm/ShahWW14;Gede Agus Widyadana;Rider University;US
journals/jcp/ZhaoGL12;Chunliu Li;Balamand University;LB
journals/nm/WuS19;Chi-Wang Shu;Aomori University;JP
journals/tvcg/HuangPCCB13;Guoning Chen;Fachhochschule Stralsund;DE
journals/corr/abs-1908-03092;Yunus Sarikaya;Tianjin Polytechnic University;CN
journals/jfi/Gao16;Xiangyu Gao;Majan University College;OM
journals/mr/ChenYL12;Dao-Long Chen;Gandhi Institute of Technology and Managment;IN
journals/elearn/NotessP12;Joshua Plaskoff;University of Crete;GR
journals/ijcim/SamarghandiE14;Hamed Samarghandi;California State University, Stanislaus;US
journals/corr/abs-1710-02855;Anoop Kunchukuttan;Oita University;JP
journals/moc/PieltantR15;Hugues Randriam;University of Osijek;HR
journals/sigpro/HosnyDA20;Khalid M. Hosny;Saito College;MY
journals/ijis/XuD19;Honghui Xu;National American University, Denver;US
journals/poit/VatedkaK17;Navin Kashyap;Kogakuin University;JP
journals/qre/MahmoudSM14;Doaa F. Madbuly;Moscow State University of Forestry Engineering;RU
journals/prl/BlandonOA21;Andrés Marino Álvarez-Meza;Radford University;US
journals/ndjfl/Hodges98;Wilfrid Hodges;Universitas Padjadjaran;ID
journals/ieicet/BaeTR07;Tae Meon Bae;Virginia Polytechnic Institute and State University (Virginia Tech);US
journals/sigir/Can90;Fazli Can;North China University of Technology;CN
journals/fss/TsekourasT13;George E. Tsekouras;American University College of Technology;LB
journals/corr/abs-2101-12412;Lucas Soriano del Pino;Universidad Autónoma de Centro América;CR
journals/scl/TabuadaAJP08;A. Agung Julius;Victoria University;CH
journals/ijrr/HuskicBHLZ19;Andreas Zell;McMaster University;CA
journals/corr/abs-1102-2616;Sanjay Bansal;St. Pauls University;KE
journals/pdln/DoboP11;András Dobó;Narendra Deva University of Agriculture and Technology;IN
journals/tcs/ElorantaTV97;Antti Valmari;Universidad de Puerto Rico, Utuado;PR
journals/corr/abs-2109-10498;Feng Wang;Universidad Hispanoamericana;MX
journals/jifs/MaoZ21;Li Mao;Josai University;JP
journals/vc/EtohNS09;Frank Nack;Ivanovo State Power University;RU
journals/corr/abs-2107-09642;Ashish Tiwari;Vilnius Pedagogical University;LT
journals/biosystems/GrigorievRV014;Andreas Weber 0004;Ohio University - Chillicothe;US
journals/access/ZhangWGXC19;Feng Zhang 0022;Ho Chi Minh City University of Agriculture and Forestry;VN
journals/access/TangLT19;Guangdong Tian;Ursinus College;US
journals/jeric/LukkarinenMH21;Aleksi Lukkarinen;Sung Kyun Kwan University;KR
journals/corr/BrusseeP15;Johan Pouwelse;Assumption University;CA
journals/rairo/Bampis99;Evripidis Bampis;Universidad Nacional del Nordeste;AR
journals/ijbc/LiMZ08;Guodong Li;Darton College;US
journals/inffus/LyuYCWSA15;Dan Wang;Ohio State University - Newark;US
journals/cera/OstergaardS07;Joshua D. Summers;Harran University;TR
journals/ijissc/Zhang12;Wei-Bin Zhang;International Medical & Technological University;TZ
journals/remotesensing/KamalPJ15;Kasper Johansen;Darul Takzim Institute of Technology;MY
journals/et/ZhaoCB12;Bhargab B. Bhattacharya;University of the West Indies, Mona;JM
journals/interactions/WakkaryS15b;Erik Stolterman;Central Mindanao University;PH
journals/tamm/RosenhouseC17;Jason Rosenhouse;Changchun University of Technology;CN
journals/tac/ZecevicS04;Aleksandar I. Zecevic;Georgia Southwestern University;US
journals/tase/XiaoJLZH18;Bo Zeng;Thunderbird School of Global Management;US
journals/iahe/TangL14;Cherlotte Lam;Aleksander Zelwerowicz State Theatre Academy;PL
journals/corr/abs-2103-09320;William Kretschmer;University College Bahrain;BH
journals/corr/abs-1104-4607;Kritsada Mamat;Azerbaijan State Economic University;AZ
journals/computing/Herzberger72;Jürgen Herzberger;Universidade Federal de Campina Grande;BR
journals/tgrs/GongZYHL19;Ping Zhong 0001;South Eastern Kenya University;KE
journals/ral/HanBWYZ18;Cang Ye;British Columbia Institute of Technology;CA
journals/taslp/DermatasK96;Evangelos Dermatas;Institute of Industrial Electronics Engineering;PK
journals/bspc/DuanYGFYCZ19;Gang Yuan;Centenary College of Louisiana;US
journals/corr/abs-1802-00659;Lukas Fleischer;Stie Perbanas Surabaya;ID
journals/corr/BekmambetovaZT17;Fadime Bekmambetova;Biysk State Padagogical University after V.M. Shukshin ;RU
journals/cii/McFarlaneGL16;Duncan C. McFarlane;Technological University (Myitkyina) ;MM
journals/orl/Choi02;Doo-Hyun Choi;Gwangju Catholic College;KR
journals/ijcc/Sengathir21;Janakiraman Sengathir;State University of New York College of Optometry;US
journals/bc/GiacomantonioG14;Clare E. Giacomantonio;Göteborg University;SE
journals/mcm/PerthameMZ11;Benoit Perthame;University of Eldoret;KE
journals/access/LiuWL20b;Chang Liu 0058;Universiti Malaysia Perlis;MY
journals/tim/ZhouLZWL21;Hongguang Li;University of Alberta;CA
journals/amcs/Cholewa08;Wojciech Cholewa;Hainan University;CN
journals/corr/BrunschCMRR15;Bodo Manthey;Ho Chi Minh City University of Economics;VN
journals/jikm/WongA04;Elaine Aspinwall;Toyama Medical and Pharmaceutical University;JP
